x1[u meter],x2[u meter],A,alfa,D,D.C,frequency[Hz],velocity[cm\s]
0.5,0.6,1,-1,{'10^-5': 2e-05},0.7,200000,unstable
0.5,0.7,1,-1,{'10^-5': 2e-05},0.7,200000,unstable
0.5,0.8,1,-1,{'10^-5': 2e-05},0.7,200000,unstable
0.5,0.9,1,-1,{'10^-5': 2e-05},0.7,200000,unstable
0.6,0.1,1,-1,{'10^-5': 2e-05},0.7,200000,unstable
0.6,0.2,1,-1,{'10^-5': 2e-05},0.7,200000,unstable
0.6,0.3,1,-1,{'10^-5': 2e-05},0.7,200000,-0.386544992
0.6,0.4,1,-1,{'10^-5': 2e-05},0.7,200000,-0.606041936
0.6,0.5,1,-1,{'10^-5': 2e-05},0.7,200000,-0.783358794
0.6,0.6,1,-1,{'10^-5': 2e-05},0.7,200000,unstable
0.6,0.7,1,-1,{'10^-5': 2e-05},0.7,200000,unstable
0.6,0.8,1,-1,{'10^-5': 2e-05},0.7,200000,unstable
0.6,0.9,1,-1,{'10^-5': 2e-05},0.7,200000,unstable
0.7,0.1,1,-1,{'10^-5': 2e-05},0.7,200000,-0.699505852
0.7,0.2,1,-1,{'10^-5': 2e-05},0.7,200000,-1.013802578
0.7,0.3,1,-1,{'10^-5': 2e-05},0.7,200000,-1.454612548
0.7,0.4,1,-1,{'10^-5': 2e-05},0.7,200000,-1.815178468
0.7,0.5,1,-1,{'10^-5': 2e-05},0.7,200000,-2.140736718
0.7,0.6,1,-1,{'10^-5': 2e-05},0.7,200000,-1.978369448
0.7,0.7,1,-1,{'10^-5': 2e-05},0.7,200000,-1.068313609
0.7,0.8,1,-1,{'10^-5': 2e-05},0.7,200000,unstable
0.7,0.9,1,-1,{'10^-5': 2e-05},0.7,200000,unstable
0.8,0.1,1,-1,{'10^-5': 2e-05},0.7,200000,-1.615083979
0.8,0.2,1,-1,{'10^-5': 2e-05},0.7,200000,-1.936487914
0.8,0.3,1,-1,{'10^-5': 2e-05},0.7,200000,-2.295996357
0.8,0.4,1,-1,{'10^-5': 2e-05},0.7,200000,-2.457880285
0.8,0.5,1,-1,{'10^-5': 2e-05},0.7,200000,-2.73834656
0.8,0.6,1,-1,{'10^-5': 2e-05},0.7,200000,-2.762215791
0.8,0.7,1,-1,{'10^-5': 2e-05},0.7,200000,-2.290913459
0.8,0.8,1,-1,{'10^-5': 2e-05},0.7,200000,-1.277710778
0.8,0.9,1,-1,{'10^-5': 2e-05},0.7,200000,unstable
0.9,0.1,1,-1,{'10^-5': 2e-05},0.7,200000,-2.020504614
0.9,0.2,1,-1,{'10^-5': 2e-05},0.7,200000,-2.166249637
0.9,0.3,1,-1,{'10^-5': 2e-05},0.7,200000,-2.205248161
0.9,0.4,1,-1,{'10^-5': 2e-05},0.7,200000,-2.321008884
0.9,0.5,1,-1,{'10^-5': 2e-05},0.7,200000,-2.340159955
0.9,0.6,1,-1,{'10^-5': 2e-05},0.7,200000,-2.395708369
0.9,0.7,1,-1,{'10^-5': 2e-05},0.7,200000,-2.314148454
0.9,0.8,1,-1,{'10^-5': 2e-05},0.7,200000,-1.918595211
0.9,0.9,1,-1,{'10^-5': 2e-05},0.7,200000,-1.234672254
0.1,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,1.074061143
0.1,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,1.24674808
0.1,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,1.173059247
0.1,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,1.022701575
0.1,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.861062282
0.1,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.671892308
0.1,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.533389732
0.1,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.390293959
0.1,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.274356036
0.2,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.419257418
0.2,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.594035268
0.2,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.605283822
0.2,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.517588571
0.2,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.429291856
0.2,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.32873922
0.2,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.227188425
0.2,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.154219391
0.2,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.090589736
0.3,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.3,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.205924192
0.3,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.3,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.213869729
0.3,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.3,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.3,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.3,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.3,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.011010118
0.4,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.021815508
0.5,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,0
0.5,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.7,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.013677291
0.7,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.7,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.7,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.7,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.7,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.7,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.224923313
0.7,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.210300016
0.7,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.8,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.109810936
0.8,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.189744728
0.8,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.2328195
0.8,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.372599719
0.8,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.425782993
0.8,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.51214012
0.8,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.609465837
0.8,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.552345408
0.8,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.408528556
0.9,0.1,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.26049063
0.9,0.2,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.405106815
0.9,0.3,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.516258607
0.9,0.4,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.6792243
0.9,0.5,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-0.859554279
0.9,0.6,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-1.016098941
0.9,0.7,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-1.157135644
0.9,0.8,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-1.228875915
0.9,0.9,0.5,-0.333333333,{'10^-5': 2e-05},0.7,100000,-1.06003837
0.1,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.971278777
0.1,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,1.357354313
0.1,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,1.424634436
0.1,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,1.293322604
0.1,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,1.160206639
0.1,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.919127247
0.1,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.718292256
0.1,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.549279444
0.1,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.458511053
0.2,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.401783336
0.2,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.838117083
0.2,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,1.057213672
0.2,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,1.063676876
0.2,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.876820757
0.2,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.677843864
0.2,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.526995897
0.2,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.400715211
0.2,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.320003616
0.3,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.3,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.31653059
0.3,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.548454544
0.3,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.616261727
0.3,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.547076977
0.3,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.397121998
0.3,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.28465092
0.3,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.213208964
0.3,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.146987666
0.4,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0.186261886
0.4,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,0
0.5,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.079751857
0.6,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.161251345
0.6,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.7,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.7,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.196775026
0.7,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.298833214
0.7,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.409654017
0.7,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.535103126
0.7,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.61251215
0.7,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.51541736
0.7,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.316340926
0.7,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,unstable
0.8,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.293879551
0.8,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.401991383
0.8,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.518622216
0.8,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.694068516
0.8,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.917786648
0.8,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-1.041311896
0.8,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-1.016834236
0.8,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.791477216
0.8,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.394101169
0.9,0.1,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.420044181
0.9,0.2,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.549339871
0.9,0.3,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.705023089
0.9,0.4,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.923150036
0.9,0.5,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-1.120835787
0.9,0.6,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-1.29310695
0.9,0.7,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-1.422924267
0.9,0.8,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-1.347449912
0.9,0.9,0.5,-0.666666667,{'10^-5': 2e-05},0.7,100000,-0.979078535
0.1,0.1,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.758459509
0.1,0.2,0.5,-1,{'10^-5': 2e-05},0.7,100000,1.119338811
0.1,0.3,0.5,-1,{'10^-5': 2e-05},0.7,100000,1.244311003
0.1,0.4,0.5,-1,{'10^-5': 2e-05},0.7,100000,1.270550359
0.1,0.5,0.5,-1,{'10^-5': 2e-05},0.7,100000,1.170127868
0.1,0.6,0.5,-1,{'10^-5': 2e-05},0.7,100000,1.019416057
0.1,0.7,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.86741869
0.1,0.8,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.778101988
0.1,0.9,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.689121144
0.2,0.1,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.319831236
0.2,0.2,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.783765981
0.2,0.3,0.5,-1,{'10^-5': 2e-05},0.7,100000,1.14134276
0.2,0.4,0.5,-1,{'10^-5': 2e-05},0.7,100000,1.301447154
0.2,0.5,0.5,-1,{'10^-5': 2e-05},0.7,100000,1.234244114
0.2,0.6,0.5,-1,{'10^-5': 2e-05},0.7,100000,1.057978376
0.2,0.7,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.916850628
0.2,0.8,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.748601788
0.2,0.9,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.622782204
0.3,0.1,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.3,0.2,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.308591756
0.3,0.3,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.676393641
0.3,0.4,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.974508795
0.3,0.5,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.968050821
0.3,0.6,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.867349237
0.3,0.7,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.713744863
0.3,0.8,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.556902042
0.3,0.9,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.438440152
0.4,0.1,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.2,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.3,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.4,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.398632168
0.4,0.5,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.495207736
0.4,0.6,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.479961469
0.4,0.7,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.393281382
0.4,0.8,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.289035733
0.4,0.9,0.5,-1,{'10^-5': 2e-05},0.7,100000,0.238458488
0.5,0.1,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.2,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.3,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.4,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.5,0.5,-1,{'10^-5': 2e-05},0.7,100000,0
0.5,0.6,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.7,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.8,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.9,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.1,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.2,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.3,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.412760342
0.6,0.4,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.490286735
0.6,0.5,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.522544916
0.6,0.6,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.415455211
0.6,0.7,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.162974042
0.6,0.8,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.6,0.9,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.7,0.1,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.439152758
0.7,0.2,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.577535511
0.7,0.3,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.748361259
0.7,0.4,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.874161179
0.7,0.5,0.5,-1,{'10^-5': 2e-05},0.7,100000,-1.026850091
0.7,0.6,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.962290685
0.7,0.7,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.69529099
0.7,0.8,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.309520954
0.7,0.9,0.5,-1,{'10^-5': 2e-05},0.7,100000,unstable
0.8,0.1,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.643573987
0.8,0.2,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.729767136
0.8,0.3,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.911036847
0.8,0.4,0.5,-1,{'10^-5': 2e-05},0.7,100000,-1.101912842
0.8,0.5,0.5,-1,{'10^-5': 2e-05},0.7,100000,-1.225488553
0.8,0.6,0.5,-1,{'10^-5': 2e-05},0.7,100000,-1.281833379
0.8,0.7,0.5,-1,{'10^-5': 2e-05},0.7,100000,-1.127916902
0.8,0.8,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.739006154
0.8,0.9,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.311346741
0.9,0.1,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.682861489
0.9,0.2,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.766628818
0.9,0.3,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.913418799
0.9,0.4,0.5,-1,{'10^-5': 2e-05},0.7,100000,-1.01567888
0.9,0.5,0.5,-1,{'10^-5': 2e-05},0.7,100000,-1.185073007
0.9,0.6,0.5,-1,{'10^-5': 2e-05},0.7,100000,-1.262786728
0.9,0.7,0.5,-1,{'10^-5': 2e-05},0.7,100000,-1.31002405
0.9,0.8,0.5,-1,{'10^-5': 2e-05},0.7,100000,-1.095805021
0.9,0.9,0.5,-1,{'10^-5': 2e-05},0.7,100000,-0.736295974
0.1,0.1,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,1.475973768
0.1,0.2,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,1.906651094
0.1,0.3,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,1.961660964
0.1,0.4,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,1.681950868
0.1,0.5,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,1.395755048
0.1,0.6,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,1.109590874
0.1,0.7,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.830729233
0.1,0.8,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.611854788
0.1,0.9,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.50715392
0.2,0.1,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.54669113
0.2,0.2,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,1.109181081
0.2,0.3,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,1.50215426
0.2,0.4,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,1.377495831
0.2,0.5,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,1.133745297
0.2,0.6,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.830472586
0.2,0.7,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.615287209
0.2,0.8,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.40565066
0.2,0.9,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.321603022
0.3,0.1,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.175883451
0.3,0.2,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.3,0.3,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.562918552
0.3,0.4,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.616464465
0.3,0.5,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.525312012
0.3,0.6,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.3,0.7,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,0.27923636
0.3,0.8,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.3,0.9,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.1,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.2,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.3,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.4,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.5,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.6,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.7,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.8,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.4,0.9,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.1,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.2,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.3,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.4,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.5,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,0
0.5,0.6,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.7,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
0.5,0.8,1,-0.333333333,{'10^-5': 2e-05},0.7,100000,unstable
